campaign_id,customer_id,campaign_name,channel,device_type,send_date,opened,clicked,converted,revenue
CMP834 ,CUSAT6388,Holiday Promo,Email,Mobile,6/12/2024,Yes,Yes,Yes,$998.50 
CMP317 ,CUSAT9638,Holiday Promo,Email,Mobile,7/16/2024,Yes,Yes,Yes,$402.50 
CMP874 ,CUSAT8130,Holiday Promo,Email,Mobile,11/26/2024,Yes,No,No,$0.00 
CMP531 ,CUSAT2953,Summer Sale,Email,Mobile,1/24/2024,Yes,No,No,$0.00 
CMP118 ,CUSAT1076,Black Friday,Email,Mobile,10/22/2024,Yes,Yes,No,$0.00 
CMP116 ,CUSAT2137,Black Friday,Email,Tablet,1/21/2024,Yes,Yes,Yes,$940.10 
CMP669 ,CUSAT6131,Black Friday,Email,Desktop,6/26/2024,Yes,Yes,Yes,$460.60 
CMP205 ,CUSAT1479,Holiday Promo,Email,Tablet,7/10/2024,Yes,Yes,Yes,$460.30 
CMP331 ,CUSAT3788,Summer Sale,Email,Tablet,12/18/2024,Yes,Yes,Yes,$471.40 
CMP144 ,CUSAT2815,Summer Sale,Email,Mobile,5/12/2024,Yes,Yes,No,$0.00 
CMP241 ,CUSAT8548,Summer Sale,Email,Desktop,5/18/2024,Yes,No,No,$0.00 
CMP640 ,CUSAT4940,New Product Launch,Email,Tablet,12/8/2024,Yes,Yes,No,$0.00 
CMP884 ,CUSAT5853,New Product Launch,Email,Desktop,4/25/2024,Yes,Yes,Yes,"$1,012.10 "
CMP161 ,CUSAT4481,Summer Sale,Email,Desktop,2/8/2024,Yes,Yes,Yes,$695.50 
CMP704 ,CUSAT9644,Black Friday,Email,Tablet,6/23/2024,No,No,No,$0.00 
CMP324 ,CUSAT6957,Black Friday,Email,Tablet,2/24/2024,No,No,No,$0.00 
CMP268 ,CUSAT6032,New Product Launch,Email,Mobile,2/5/2024,Yes,Yes,No,$0.00 
CMP291 ,CUSAT5370,Summer Sale,Email,Tablet,1/9/2024,Yes,Yes,Yes,$585.10 
CMP186 ,CUSAT6806,Black Friday,Email,Mobile,3/1/2024,Yes,Yes,Yes,$891.10 
CMP379 ,CUSAT7058,Summer Sale,Email,Tablet,6/19/2024,No,No,No,$0.00 
CMP708 ,CUSAT5520,Black Friday,Email,Mobile,4/6/2024,Yes,Yes,No,$0.00 
CMP154 ,CUSAT1584,New Product Launch,Email,Mobile,2/26/2024,Yes,Yes,Yes,$567.70 
CMP816 ,CUSAT7628,Black Friday,Email,Mobile,4/25/2024,Yes,No,No,$0.00 
CMP455 ,CUSAT5718,New Product Launch,Email,Tablet,3/28/2024,Yes,No,No,$0.00 
CMP856 ,CUSAT6002,New Product Launch,Email,Mobile,12/24/2024,Yes,No,No,$0.00 
CMP245 ,CUSAT1208,New Product Launch,Email,Desktop,6/19/2024,Yes,No,No,$0.00 
CMP878 ,CUSAT1159,New Product Launch,Email,Desktop,2/9/2024,No,No,No,$0.00 
CMP117 ,CUSAT5762,Holiday Promo,Email,Tablet,2/26/2024,Yes,Yes,Yes,$0.00 
CMP852 ,CUSAT6747,Black Friday,Email,Tablet,6/20/2024,Yes,Yes,No,$0.00 
CMP408 ,CUSAT6467,Black Friday,Email,Mobile,1/7/2024,Yes,Yes,No,$0.00 
CMP775 ,CUSAT3320,Holiday Promo,Email,Mobile,7/29/2024,Yes,Yes,Yes,"$1,043.30 "
CMP298 ,CUSAT7189,New Product Launch,Email,Desktop,4/15/2024,No,No,No,$0.00 
CMP457 ,CUSAT6426,Black Friday,Email,Desktop,5/15/2024,Yes,Yes,Yes,$845.10 
CMP954 ,CUSAT3014,Black Friday,Email,Mobile,9/23/2024,Yes,Yes,Yes,$178.70 
CMP250 ,CUSAT8640,New Product Launch,Email,Mobile,9/12/2024,Yes,Yes,No,$0.00 
CMP166 ,CUSAT5828,Summer Sale,Email,Mobile,6/4/2024,Yes,Yes,Yes,"$1,365.60 "
CMP105 ,CUSAT8050,Holiday Promo,Email,Mobile,1/28/2024,Yes,Yes,Yes,$523.80 
CMP887 ,CUSAT3540,Summer Sale,Email,Mobile,9/14/2024,Yes,Yes,Yes,$687.00 
CMP584 ,CUSAT6810,Holiday Promo,Email,Desktop,5/28/2024,Yes,Yes,Yes,$948.10 
CMP677 ,CUSAT8140,New Product Launch,Email,Tablet,11/1/2024,No,No,No,$0.00 
CMP408 ,CUSAT5997,Summer Sale,Email,Mobile,8/1/2024,Yes,No,No,$0.00 
CMP639 ,CUSAT8240,New Product Launch,Email,Mobile,8/11/2024,No,No,No,$0.00 
CMP520 ,CUSAT8557,Summer Sale,Email,Tablet,8/26/2024,Yes,Yes,Yes,"$1,561.40 "
CMP694 ,CUSAT9391,Holiday Promo,Email,Mobile,6/3/2024,Yes,Yes,Yes,$577.00 
CMP786 ,CUSAT1097,Black Friday,Email,Tablet,7/20/2024,Yes,Yes,Yes,$680.50 
CMP708 ,CUSAT2595,Holiday Promo,Email,Tablet,11/28/2024,Yes,Yes,Yes,"$1,020.30 "
CMP834 ,CUSAT1868,New Product Launch,Email,Mobile,12/11/2024,Yes,No,No,$0.00 
CMP755 ,CUSAT3535,Holiday Promo,Email,Tablet,4/24/2024,No,No,No,$0.00 
CMP256 ,CUSAT2983,Black Friday,Email,Mobile,2/28/2024,Yes,Yes,Yes,$855.50 
CMP156 ,CUSAT2995,Holiday Promo,Email,Desktop,9/15/2024,Yes,Yes,Yes,$142.80 
CMP979 ,CUSAT3018,Black Friday,Email,Tablet,11/9/2024,No,No,No,$0.00 
CMP816 ,CUSAT9956,Holiday Promo,Email,Desktop,3/28/2024,Yes,Yes,Yes,$141.50 
CMP381 ,CUSAT7409,Black Friday,Email,Desktop,9/9/2024,Yes,Yes,Yes,$721.10 
CMP677 ,CUSAT7380,Summer Sale,Email,Mobile,5/25/2024,Yes,Yes,No,$0.00 
CMP569 ,CUSAT5536,Summer Sale,Email,Desktop,8/27/2024,Yes,Yes,Yes,$574.40 
CMP625 ,CUSAT2028,Summer Sale,Email,Desktop,12/27/2024,Yes,Yes,Yes,$731.50 
CMP503 ,CUSAT2117,New Product Launch,Email,Desktop,12/3/2024,Yes,Yes,Yes,$728.60 
CMP894 ,CUSAT9608,Holiday Promo,Email,Tablet,12/28/2024,Yes,Yes,Yes,$768.80 
CMP513 ,CUSAT2107,Summer Sale,Email,Tablet,10/26/2024,No,No,No,$0.00 
CMP587 ,CUSAT6302,Holiday Promo,Email,Mobile,9/12/2024,No,No,No,$0.00 
CMP217 ,CUSAT1613,New Product Launch,Email,Desktop,2/1/2024,Yes,Yes,No,$0.00 
CMP560 ,CUSAT7187,Summer Sale,Email,Mobile,6/13/2024,Yes,Yes,Yes,$985.70 
CMP265 ,CUSAT8111,Black Friday,Email,Mobile,4/25/2024,Yes,Yes,Yes,"$1,075.80 "
CMP468 ,CUSAT7685,New Product Launch,Email,Desktop,3/12/2024,Yes,No,No,$0.00 
CMP585 ,CUSAT9205,Holiday Promo,Email,Mobile,4/16/2024,No,No,No,$0.00 
CMP994 ,CUSAT2161,New Product Launch,Email,Mobile,8/6/2024,Yes,Yes,Yes,$880.50 
CMP715 ,CUSAT9856,Holiday Promo,Email,Mobile,9/12/2024,Yes,Yes,Yes,$481.00 
CMP261 ,CUSAT5719,Summer Sale,Email,Tablet,2/4/2024,Yes,Yes,Yes,"$1,150.30 "
CMP659 ,CUSAT2816,New Product Launch,Email,Desktop,7/23/2024,Yes,Yes,No,$0.00 
CMP883 ,CUSAT1973,Summer Sale,Email,Mobile,5/13/2024,Yes,No,No,$0.00 
CMP677 ,CUSAT1579,Holiday Promo,Email,Desktop,2/7/2024,Yes,No,No,$0.00 
CMP206 ,CUSAT1583,Black Friday,Email,Tablet,5/18/2024,No,No,No,$0.00 
CMP156 ,CUSAT1431,Holiday Promo,Email,Tablet,4/26/2024,Yes,No,No,$0.00 
CMP812 ,CUSAT3051,Black Friday,Email,Mobile,7/17/2024,Yes,No,No,$0.00 
CMP476 ,CUSAT6763,Holiday Promo,Email,Desktop,11/11/2024,No,No,No,$0.00 
CMP522 ,CUSAT9785,New Product Launch,Email,Tablet,10/28/2024,No,No,No,$0.00 
CMP284 ,CUSAT5630,Summer Sale,Email,Desktop,1/30/2024,Yes,Yes,Yes,$203.50 
CMP225 ,CUSAT2258,Summer Sale,Email,Mobile,7/22/2024,No,No,No,$0.00 
CMP475 ,CUSAT5795,New Product Launch,Email,Mobile,8/15/2024,Yes,Yes,Yes,$344.40 
CMP520 ,CUSAT8966,Holiday Promo,Email,Mobile,2/23/2024,Yes,Yes,Yes,$70.80 
CMP481 ,CUSAT3325,Summer Sale,Email,Tablet,10/10/2024,Yes,Yes,Yes,"$1,256.80 "
CMP376 ,CUSAT5554,New Product Launch,Email,Desktop,9/12/2024,Yes,Yes,Yes,"$1,004.00 "
CMP983 ,CUSAT7268,Black Friday,Email,Mobile,7/15/2024,No,No,No,$0.00 
CMP153 ,CUSAT5999,Summer Sale,Email,Mobile,12/3/2024,Yes,Yes,No,$0.00 
CMP949 ,CUSAT8111,Black Friday,Email,Tablet,1/15/2024,Yes,Yes,Yes,$992.70 
CMP686 ,CUSAT9501,Holiday Promo,Email,Desktop,9/30/2024,Yes,Yes,Yes,$470.10 
CMP380 ,CUSAT2401,Holiday Promo,Email,Desktop,5/23/2024,Yes,Yes,No,$0.00 
CMP356 ,CUSAT1202,Summer Sale,Email,Mobile,7/4/2024,Yes,No,No,$0.00 
CMP109 ,CUSAT8642,Summer Sale,Email,Desktop,8/24/2024,No,No,No,$0.00 
CMP383 ,CUSAT6145,Summer Sale,Email,Mobile,10/23/2024,Yes,Yes,No,$0.00 
CMP278 ,CUSAT3406,New Product Launch,Email,Mobile,3/6/2024,Yes,Yes,Yes,"$1,009.10 "
CMP142 ,CUSAT4734,Summer Sale,Email,Desktop,8/13/2024,Yes,Yes,Yes,"$1,575.90 "
CMP211 ,CUSAT2269,Black Friday,Email,Mobile,11/3/2024,Yes,No,No,$0.00 
CMP949 ,CUSAT7815,Summer Sale,Email,Desktop,6/15/2024,Yes,Yes,Yes,$825.60 
CMP517 ,CUSAT7139,Black Friday,Email,Mobile,7/3/2024,Yes,Yes,Yes,$837.90 
CMP705 ,CUSAT1418,Summer Sale,Email,Tablet,5/28/2024,Yes,Yes,Yes,$941.40 
CMP320 ,CUSAT7206,New Product Launch,Email,Tablet,12/30/2024,Yes,Yes,Yes,$903.60 
CMP688 ,CUSAT9982,New Product Launch,Email,Mobile,4/24/2024,Yes,Yes,Yes,$712.50 
CMP632 ,CUSAT8225,Holiday Promo,Email,Mobile,8/29/2024,Yes,Yes,No,$0.00 
CMP422 ,CUSAT2890,New Product Launch,Email,Desktop,7/4/2024,Yes,Yes,Yes,$575.00 
CMP470 ,CUSAT8932,New Product Launch,Email,Desktop,10/13/2024,No,No,No,$0.00 
CMP517 ,CUSAT3263,New Product Launch,Email,Tablet,10/2/2024,Yes,Yes,Yes,$487.80 
CMP617 ,CUSAT3431,New Product Launch,Email,Tablet,2/11/2024,No,No,No,$0.00 
CMP369 ,CUSAT8698,New Product Launch,Email,Mobile,3/26/2024,Yes,Yes,No,$0.00 
CMP987 ,CUSAT9672,Black Friday,Email,Desktop,2/7/2024,No,No,No,$0.00 
CMP444 ,CUSAT6515,New Product Launch,Email,Tablet,12/30/2024,Yes,Yes,No,$0.00 
CMP858 ,CUSAT8138,Holiday Promo,Email,Tablet,7/28/2024,Yes,Yes,Yes,$672.00 
CMP107 ,CUSAT7060,New Product Launch,Email,Desktop,2/12/2024,Yes,Yes,Yes,"$1,156.80 "
CMP891 ,CUSAT2587,Holiday Promo,Email,Desktop,10/28/2024,Yes,Yes,Yes,$967.40 
CMP964 ,CUSAT7990,Holiday Promo,Email,Desktop,9/25/2024,No,No,No,$0.00 
CMP384 ,CUSAT6150,Summer Sale,Email,Desktop,4/17/2024,Yes,Yes,Yes,$204.20 
CMP273 ,CUSAT5726,Holiday Promo,Email,Mobile,9/6/2024,Yes,Yes,No,$0.00 
CMP872 ,CUSAT3766,Summer Sale,Email,Mobile,10/9/2024,Yes,Yes,No,$0.00 
CMP388 ,CUSAT7987,New Product Launch,Email,Mobile,1/14/2024,Yes,Yes,Yes,$510.20 
CMP222 ,CUSAT8281,Black Friday,Email,Desktop,12/27/2024,Yes,Yes,Yes,$820.00 
CMP862 ,CUSAT4644,New Product Launch,Email,Desktop,6/30/2024,Yes,Yes,Yes,$212.70 
CMP625 ,CUSAT2213,New Product Launch,Email,Mobile,8/20/2024,Yes,Yes,Yes,$642.20 
CMP776 ,CUSAT1583,New Product Launch,Email,Mobile,4/7/2024,Yes,No,No,$0.00 
CMP581 ,CUSAT3481,Black Friday,Email,Tablet,12/10/2024,Yes,No,No,$0.00 
CMP628 ,CUSAT4509,Summer Sale,Email,Mobile,11/21/2024,Yes,Yes,No,$0.00 
CMP528 ,CUSAT5310,New Product Launch,Email,Tablet,12/29/2024,Yes,No,No,$0.00 
CMP998 ,CUSAT5916,Holiday Promo,Email,Tablet,12/2/2024,Yes,Yes,Yes,$776.20 
CMP402 ,CUSAT2581,Holiday Promo,Email,Tablet,7/1/2024,Yes,Yes,Yes,$592.20 
CMP218 ,CUSAT3886,Black Friday,Email,Tablet,5/6/2024,Yes,No,No,$0.00 
CMP984 ,CUSAT9014,New Product Launch,Email,Tablet,9/4/2024,Yes,Yes,Yes,$689.60 
CMP971 ,CUSAT7701,Summer Sale,Email,Desktop,9/16/2024,No,No,No,$0.00 
CMP155 ,CUSAT5396,Black Friday,Email,Desktop,8/5/2024,Yes,No,No,$0.00 
CMP270 ,CUSAT9782,Holiday Promo,Email,Mobile,4/23/2024,Yes,Yes,Yes,$428.30 
CMP121 ,CUSAT7212,Summer Sale,Email,Desktop,1/11/2024,Yes,Yes,Yes,$648.90 
CMP303 ,CUSAT3572,Black Friday,Email,Tablet,4/17/2024,Yes,Yes,Yes,$817.30 
CMP666 ,CUSAT5074,Summer Sale,Email,Tablet,6/18/2024,Yes,Yes,Yes,$619.60 
CMP143 ,CUSAT3571,Holiday Promo,Email,Mobile,7/22/2024,Yes,Yes,Yes,$616.30 
CMP486 ,CUSAT7565,Summer Sale,Email,Tablet,3/4/2024,Yes,Yes,Yes,$319.20 
CMP525 ,CUSAT1330,Summer Sale,Email,Mobile,12/26/2024,Yes,Yes,Yes,$334.90 
CMP861 ,CUSAT1383,Holiday Promo,Email,Desktop,6/14/2024,Yes,Yes,Yes,$39.00 
CMP539 ,CUSAT2524,Holiday Promo,Email,Mobile,8/29/2024,Yes,Yes,Yes,"$1,299.90 "
CMP117 ,CUSAT9143,New Product Launch,Email,Desktop,9/16/2024,Yes,No,No,$0.00 
CMP506 ,CUSAT4802,Black Friday,Email,Desktop,10/22/2024,Yes,Yes,No,$0.00 
CMP197 ,CUSAT3773,Holiday Promo,Email,Mobile,11/18/2024,Yes,No,No,$0.00 
CMP635 ,CUSAT4808,Summer Sale,Email,Desktop,11/11/2024,Yes,Yes,No,$0.00 
CMP678 ,CUSAT7660,Summer Sale,Email,Tablet,1/19/2024,Yes,Yes,Yes,$482.00 
CMP767 ,CUSAT4862,Holiday Promo,Email,Tablet,9/12/2024,Yes,Yes,Yes,"$1,099.10 "
CMP179 ,CUSAT7155,Summer Sale,Email,Mobile,2/23/2024,Yes,No,No,$0.00 
CMP216 ,CUSAT1639,Black Friday,Email,Mobile,8/12/2024,Yes,Yes,Yes,$711.60 
CMP403 ,CUSAT2926,Black Friday,Email,Tablet,8/2/2024,Yes,Yes,Yes,$265.90 
CMP269 ,CUSAT3318,Holiday Promo,Email,Tablet,7/9/2024,Yes,Yes,Yes,"$1,458.10 "
CMP438 ,CUSAT3217,Summer Sale,Email,Mobile,8/29/2024,No,No,No,$0.00 
CMP105 ,CUSAT6109,New Product Launch,Email,Mobile,8/28/2024,Yes,Yes,Yes,$724.00 
CMP579 ,CUSAT3563,Summer Sale,Email,Tablet,2/18/2024,Yes,Yes,Yes,$853.50 
CMP940 ,CUSAT7982,New Product Launch,Email,Desktop,4/8/2024,Yes,Yes,Yes,$765.50 
CMP179 ,CUSAT3497,Summer Sale,Email,Desktop,11/24/2024,Yes,Yes,Yes,$525.90 
CMP701 ,CUSAT7274,Holiday Promo,Email,Tablet,3/5/2024,Yes,Yes,Yes,$548.10 
CMP193 ,CUSAT3400,Summer Sale,Email,Desktop,4/28/2024,Yes,Yes,Yes,$617.50 
CMP550 ,CUSAT7969,New Product Launch,Email,Desktop,3/11/2024,Yes,Yes,No,$0.00 
CMP892 ,CUSAT7316,New Product Launch,Email,Desktop,10/13/2024,Yes,Yes,Yes,$985.60 
CMP962 ,CUSAT4504,Summer Sale,Email,Tablet,2/10/2024,No,No,No,$0.00 
CMP356 ,CUSAT2970,Black Friday,Email,Tablet,9/7/2024,Yes,Yes,Yes,$377.00 
CMP454 ,CUSAT7948,Holiday Promo,Email,Desktop,8/26/2024,No,No,No,$0.00 
CMP299 ,CUSAT1091,New Product Launch,Email,Desktop,8/14/2024,Yes,Yes,Yes,$564.70 
CMP134 ,CUSAT5504,New Product Launch,Email,Desktop,1/7/2024,Yes,Yes,Yes,"$1,631.90 "
CMP983 ,CUSAT8713,New Product Launch,Email,Desktop,10/19/2024,Yes,Yes,Yes,$278.60 
CMP727 ,CUSAT3509,New Product Launch,Email,Tablet,1/20/2024,Yes,Yes,Yes,"$1,255.70 "
CMP827 ,CUSAT2021,Holiday Promo,Email,Tablet,1/29/2024,Yes,Yes,Yes,"$1,271.10 "
CMP788 ,CUSAT6185,New Product Launch,Email,Mobile,1/9/2024,Yes,Yes,No,$0.00 
CMP785 ,CUSAT2007,Summer Sale,Email,Tablet,8/1/2024,Yes,Yes,Yes,$827.60 
CMP382 ,CUSAT4255,New Product Launch,Email,Mobile,3/29/2024,Yes,Yes,Yes,"$1,251.40 "
CMP577 ,CUSAT2410,New Product Launch,Email,Mobile,6/28/2024,Yes,Yes,Yes,$448.40 
CMP741 ,CUSAT1329,Summer Sale,Email,Mobile,4/5/2024,Yes,Yes,No,$0.00 
CMP757 ,CUSAT4130,New Product Launch,Email,Desktop,6/6/2024,Yes,Yes,No,$0.00 
CMP423 ,CUSAT7782,Holiday Promo,Email,Desktop,5/22/2024,Yes,Yes,Yes,$194.10 
CMP194 ,CUSAT9026,Holiday Promo,Email,Desktop,12/23/2024,Yes,Yes,Yes,$340.30 
CMP650 ,CUSAT4451,New Product Launch,Email,Desktop,10/26/2024,Yes,Yes,Yes,$110.40 
CMP913 ,CUSAT5406,Summer Sale,Email,Desktop,10/9/2024,Yes,Yes,Yes,$613.70 
CMP746 ,CUSAT4054,Black Friday,Email,Desktop,2/29/2024,Yes,Yes,No,$0.00 
CMP134 ,CUSAT6281,New Product Launch,Email,Tablet,12/3/2024,Yes,No,No,$0.00 
CMP763 ,CUSAT2641,Summer Sale,Email,Desktop,8/31/2024,No,No,No,$0.00 
CMP731 ,CUSAT8478,New Product Launch,Email,Tablet,1/12/2024,Yes,Yes,Yes,$732.40 
CMP594 ,CUSAT7572,Holiday Promo,Email,Mobile,7/10/2024,Yes,No,No,$0.00 
CMP510 ,CUSAT1467,Summer Sale,Email,Desktop,5/17/2024,No,No,No,$0.00 
CMP907 ,CUSAT1881,Summer Sale,Email,Tablet,3/7/2024,Yes,No,No,$0.00 
CMP774 ,CUSAT3416,Holiday Promo,Email,Desktop,3/25/2024,Yes,No,No,$0.00 
CMP841 ,CUSAT5009,Summer Sale,Email,Mobile,4/14/2024,Yes,Yes,Yes,$116.20 
CMP503 ,CUSAT4481,Black Friday,Email,Tablet,8/29/2024,No,No,No,$0.00 
CMP236 ,CUSAT7551,Holiday Promo,Email,Tablet,3/6/2024,Yes,Yes,Yes,$767.60 
CMP785 ,CUSAT1440,Holiday Promo,Email,Tablet,2/6/2024,Yes,Yes,Yes,$318.00 
CMP725 ,CUSAT7523,Summer Sale,Email,Mobile,9/13/2024,No,No,No,$0.00 
CMP447 ,CUSAT7292,New Product Launch,Email,Desktop,6/3/2024,Yes,Yes,No,$0.00 
CMP135 ,CUSAT5276,Black Friday,Email,Mobile,12/11/2024,Yes,Yes,No,$0.00 
CMP850 ,CUSAT2661,New Product Launch,Email,Tablet,2/12/2024,No,No,No,$0.00 
CMP802 ,CUSAT8449,Summer Sale,Email,Tablet,10/21/2024,Yes,Yes,Yes,$231.80 
CMP749 ,CUSAT2899,New Product Launch,Email,Mobile,8/5/2024,Yes,Yes,Yes,$667.80 
CMP283 ,CUSAT7947,Black Friday,Email,Tablet,7/5/2024,Yes,Yes,Yes,$34.50 
CMP302 ,CUSAT9436,New Product Launch,Email,Desktop,12/28/2024,Yes,Yes,Yes,$555.50 
CMP571 ,CUSAT7014,Summer Sale,Email,Desktop,3/3/2024,Yes,Yes,Yes,$238.50 
CMP400 ,CUSAT6847,Black Friday,Email,Desktop,10/4/2024,Yes,Yes,Yes,$305.80 
CMP137 ,CUSAT9704,New Product Launch,Email,Mobile,2/27/2024,Yes,Yes,Yes,"$1,094.50 "
CMP748 ,CUSAT9084,Black Friday,Email,Desktop,3/5/2024,Yes,Yes,Yes,"$1,036.50 "
CMP178 ,CUSAT6350,Holiday Promo,Email,Mobile,10/18/2024,Yes,Yes,Yes,$843.70 
CMP867 ,CUSAT5947,Black Friday,Email,Mobile,6/21/2024,Yes,Yes,No,$0.00 
CMP684 ,CUSAT5275,Holiday Promo,Email,Tablet,2/29/2024,Yes,No,No,$0.00 
CMP547 ,CUSAT5502,New Product Launch,Email,Desktop,4/20/2024,Yes,No,No,$0.00 
CMP379 ,CUSAT1082,Black Friday,Email,Mobile,4/2/2024,Yes,Yes,Yes,$656.70 
CMP750 ,CUSAT6212,Summer Sale,Email,Mobile,8/24/2024,Yes,Yes,Yes,"$1,527.80 "
CMP829 ,CUSAT8547,New Product Launch,Email,Tablet,11/9/2024,Yes,No,No,$0.00 
CMP448 ,CUSAT6237,Holiday Promo,Email,Mobile,10/12/2024,No,No,No,$0.00 
CMP499 ,CUSAT5189,Black Friday,Email,Tablet,12/23/2024,Yes,Yes,Yes,$476.40 
CMP642 ,CUSAT7048,Holiday Promo,Email,Tablet,2/12/2024,Yes,Yes,Yes,$653.40 
CMP270 ,CUSAT6761,New Product Launch,Email,Desktop,3/20/2024,Yes,No,No,$0.00 
CMP650 ,CUSAT3157,Black Friday,Email,Mobile,4/30/2024,Yes,Yes,Yes,$883.30 
CMP985 ,CUSAT3606,New Product Launch,Email,Mobile,10/19/2024,Yes,No,No,$0.00 
CMP888 ,CUSAT6950,New Product Launch,Email,Tablet,11/2/2024,Yes,Yes,Yes,$285.60 
CMP513 ,CUSAT9107,Black Friday,Email,Tablet,7/19/2024,No,No,No,$0.00 
CMP949 ,CUSAT6473,Black Friday,Email,Tablet,5/27/2024,No,No,No,$0.00 
CMP751 ,CUSAT1475,New Product Launch,Email,Mobile,8/2/2024,Yes,Yes,Yes,$803.20 
CMP432 ,CUSAT5095,Summer Sale,Email,Tablet,7/28/2024,Yes,Yes,Yes,$158.70 
CMP623 ,CUSAT4162,Summer Sale,Email,Desktop,11/30/2024,No,No,No,$0.00 
CMP166 ,CUSAT1506,Holiday Promo,Email,Desktop,6/14/2024,Yes,No,No,$0.00 
CMP612 ,CUSAT2821,New Product Launch,Email,Tablet,3/31/2024,Yes,Yes,Yes,"$1,597.20 "
CMP798 ,CUSAT7657,Black Friday,Email,Tablet,1/4/2024,Yes,Yes,Yes,$597.60 
CMP895 ,CUSAT9751,New Product Launch,Email,Desktop,10/2/2024,Yes,Yes,No,$0.00 
CMP833 ,CUSAT9381,New Product Launch,Email,Desktop,1/21/2024,Yes,Yes,Yes,$632.80 
CMP214 ,CUSAT3768,Holiday Promo,Email,Tablet,10/23/2024,No,No,No,$0.00 
CMP437 ,CUSAT2213,Black Friday,Email,Tablet,4/17/2024,Yes,Yes,Yes,$967.70 
CMP906 ,CUSAT8378,New Product Launch,Email,Mobile,12/18/2024,Yes,Yes,No,$0.00 
CMP126 ,CUSAT4621,Holiday Promo,Email,Tablet,3/16/2024,Yes,Yes,Yes,$707.00 
CMP830 ,CUSAT8206,New Product Launch,Email,Mobile,11/20/2024,Yes,Yes,Yes,$728.70 
CMP333 ,CUSAT1458,Holiday Promo,Email,Mobile,7/15/2024,Yes,Yes,Yes,$332.80 
CMP733 ,CUSAT3791,Holiday Promo,Email,Mobile,9/21/2024,Yes,Yes,Yes,$996.80 
CMP596 ,CUSAT3770,Black Friday,Email,Mobile,7/12/2024,Yes,Yes,Yes,$530.00 
CMP311 ,CUSAT4675,Summer Sale,Email,Mobile,6/24/2024,Yes,Yes,No,$0.00 
CMP753 ,CUSAT1199,New Product Launch,Email,Tablet,8/23/2024,Yes,Yes,No,$0.00 
CMP437 ,CUSAT9313,Summer Sale,Email,Mobile,11/16/2024,Yes,Yes,Yes,$240.60 
CMP353 ,CUSAT5009,Holiday Promo,Email,Tablet,8/16/2024,No,No,No,$0.00 
CMP372 ,CUSAT5546,Summer Sale,Email,Tablet,1/21/2024,Yes,Yes,Yes,$596.40 
CMP349 ,CUSAT8819,Black Friday,Email,Mobile,2/1/2024,Yes,Yes,No,$0.00 
CMP185 ,CUSAT8799,Holiday Promo,Email,Mobile,9/1/2024,Yes,Yes,Yes,$789.90 
CMP540 ,CUSAT2827,New Product Launch,Email,Tablet,10/18/2024,Yes,Yes,No,$0.00 
CMP516 ,CUSAT5435,Black Friday,Email,Desktop,1/1/2024,Yes,Yes,Yes,$927.10 
CMP988 ,CUSAT9719,Holiday Promo,Email,Desktop,11/26/2024,Yes,No,No,$0.00 
CMP286 ,CUSAT8988,Summer Sale,Email,Mobile,2/27/2024,No,No,No,$0.00 
CMP789 ,CUSAT5991,Summer Sale,Email,Desktop,2/3/2024,Yes,Yes,Yes,$604.20 
CMP613 ,CUSAT6003,Holiday Promo,Email,Mobile,4/28/2024,Yes,Yes,Yes,$75.30 
CMP260 ,CUSAT4144,Black Friday,Email,Tablet,12/10/2024,Yes,Yes,Yes,$174.00 
CMP769 ,CUSAT7830,New Product Launch,Email,Mobile,9/21/2024,Yes,Yes,Yes,$477.90 
CMP844 ,CUSAT6798,New Product Launch,Email,Desktop,3/15/2024,Yes,Yes,No,$0.00 
CMP513 ,CUSAT1906,Black Friday,Email,Tablet,8/1/2024,Yes,Yes,No,$0.00 
CMP777 ,CUSAT5193,Holiday Promo,Email,Mobile,12/26/2024,Yes,Yes,Yes,$622.70 
CMP304 ,CUSAT4522,New Product Launch,Email,Tablet,10/12/2024,Yes,Yes,No,$0.00 
CMP591 ,CUSAT8698,Summer Sale,Email,Tablet,3/23/2024,Yes,Yes,Yes,$571.80 
CMP203 ,CUSAT1919,New Product Launch,Email,Desktop,10/27/2024,Yes,Yes,Yes,$794.60 
CMP867 ,CUSAT2212,Holiday Promo,Email,Tablet,2/26/2024,Yes,Yes,Yes,$625.80 
CMP190 ,CUSAT8180,Holiday Promo,Email,Mobile,10/20/2024,Yes,Yes,No,$0.00 
CMP243 ,CUSAT2114,New Product Launch,Email,Tablet,5/29/2024,No,No,No,$0.00 
CMP571 ,CUSAT6934,Holiday Promo,Email,Tablet,6/13/2024,Yes,Yes,Yes,$542.40 
CMP520 ,CUSAT8001,Black Friday,Email,Tablet,3/12/2024,Yes,Yes,Yes,$116.10 
CMP547 ,CUSAT1525,Black Friday,Email,Tablet,7/10/2024,No,No,No,$0.00 
CMP852 ,CUSAT2237,New Product Launch,Email,Mobile,6/19/2024,Yes,Yes,Yes,"$1,212.30 "
CMP579 ,CUSAT4127,Summer Sale,Email,Tablet,2/14/2024,No,No,No,$0.00 
CMP286 ,CUSAT6567,Black Friday,Email,Mobile,11/29/2024,Yes,Yes,Yes,$514.60 
CMP119 ,CUSAT1139,Holiday Promo,Email,Desktop,11/15/2024,Yes,Yes,Yes,"$1,196.30 "
